video_index,section_number,section_name,video_code,slide_number,slide_name
18,8,"Candles, Setups and Signal Bars",08C,13,Outside Bar Often Better to Use Limit Orders
18,8,"Candles, Setups and Signal Bars",08C,14,Outside Bar Can Be Part of 2 Bar Reversal
18,8,"Candles, Setups and Signal Bars",08C,15,Main Points
18,8,"Candles, Setups and Signal Bars",08C,16,li BreakOut Mode (BOM)
18,8,"Candles, Setups and Signal Bars",08C,17,li Triangle on Smaller Time Frame
18,8,"Candles, Setups and Signal Bars",08C,18,TTR Higher Probability If Final Bar Is in Correct
18,8,"Candles, Setups and Signal Bars",08C,19,li Can Be Disappointment in Buy The Close Bull
18,8,"Candles, Setups and Signal Bars",08C,20,li Can Be Final Flag
18,8,"Candles, Setups and Signal Bars",08C,21,Disappointed Bulls Try to Exit at Breakeven
18,8,"Candles, Setups and Signal Bars",08C,22,"Trapped Bulls If Give up, Can Get Bear Trend"
18,8,"Candles, Setups and Signal Bars",08C,23,loi Can Be Bull Flag
18,8,"Candles, Setups and Signal Bars",08C,24,ioi Bull Flag Higher Probability If Bull Inside Bar
18,8,"Candles, Setups and Signal Bars",08C,25,loi and it Can Be Bear Flags
18,8,"Candles, Setups and Signal Bars",08C,26,Any 2 -—5 TTR with Small Bars BOM
18,8,"Candles, Setups and Signal Bars",08C,27,Review
19,8,"Candles, Setups and Signal Bars",08D,1,Main Points
19,8,"Candles, Setups and Signal Bars",08D,2,Setup Has Two Parts Signal Bar and Context
19,8,"Candles, Setups and Signal Bars",08D,3,Trading Range Bad Context for Swing Trades
19,8,"Candles, Setups and Signal Bars",08D,4,Strong Signal Bar Wait If Bad Context
19,8,"Candles, Setups and Signal Bars",08D,5,Strong Signal Bar Wait If Bad Context
19,8,"Candles, Setups and Signal Bars",08D,6,Strong Bull Only Buy
19,8,"Candles, Setups and Signal Bars",08D,7,Strong Bear Trend Bad Context for Reversal Tr
19,8,"Candles, Setups and Signal Bars",08D,8,"Main Points Weak Setup, Need More"
19,8,"Candles, Setups and Signal Bars",08D,9,Weak Buy Setup and Context Wait for Higher F
19,8,"Candles, Setups and Signal Bars",08D,10,Weak Sell Setup Wait
19,8,"Candles, Setups and Signal Bars",08D,11,Strong Bull Breakout and Follow-Through Expect
19,8,"Candles, Setups and Signal Bars",08D,12,Weak Buy Signal Bar and Weak Context Low
19,8,"Candles, Setups and Signal Bars",08D,13,Weak Signal Bar and Weak Context Wait for B
19,8,"Candles, Setups and Signal Bars",08D,14,Strong Bull Buy for Any Reason
19,8,"Candles, Setups and Signal Bars",08D,15,Weak Sell Signal Bar and Weak Context Wait 1
19,8,"Candles, Setups and Signal Bars",08D,16,Bear Breakout and Follow-Through Always In
19,8,"Candles, Setups and Signal Bars",08D,17,Bear Breakout and Follow-Through Sell for An
19,8,"Candles, Setups and Signal Bars",08D,18,Main Points 2nd Signal
19,8,"Candles, Setups and Signal Bars",08D,19,Weak Setup Wait for 2 Signal If Want Higher P
19,8,"Candles, Setups and Signal Bars",08D,20,Buy Signal Bar and Context Not Clear Wait for
19,8,"Candles, Setups and Signal Bars",08D,21,When Not Clear Wait for 2 Signal
19,8,"Candles, Setups and Signal Bars",08D,22,"Sell Signal Bar Weak, Context Good Most Will"
19,8,"Candles, Setups and Signal Bars",08D,23,Always In Short Sell!
19,8,"Candles, Setups and Signal Bars",08D,24,Bear Sell for Any Reason
19,8,"Candles, Setups and Signal Bars",08D,25,Sell Signal Bar Weak and Context Good OK S
19,8,"Candles, Setups and Signal Bars",08D,26,If Want Higher Probability Wait for More Inform
19,8,"Candles, Setups and Signal Bars",08D,27,Weak Buy Setup Low Probability
19,8,"Candles, Setups and Signal Bars",08D,28,Main Points
19,8,"Candles, Setups and Signal Bars",08D,29,Countertrend Need Strong Signal Bar
19,8,"Candles, Setups and Signal Bars",08D,30,Weak Sell Setup Low Probability
19,8,"Candles, Setups and Signal Bars",08D,31,Countertrend Weak Signal Bar Means Low Prol
19,8,"Candles, Setups and Signal Bars",08D,32,Review
20,9,Pullbacks and Bar Counting,09A,1,Main Points
20,9,Pullbacks and Bar Counting,09A,2,Pullback Minimum Requirement
20,9,Pullbacks and Bar Counting,09A,3,Implied Pullback In Bull Trend
20,9,Pullbacks and Bar Counting,09A,4,Implied Pullback In Bear Trend
20,9,Pullbacks and Bar Counting,09A,5,Pullback Trend Usually Resumes
20,9,Pullbacks and Bar Counting,09A,6,Pullback Can Grow into TR
20,9,Pullbacks and Bar Counting,09A,7,Strong Trend Why Does It Pull Back
20,9,Pullbacks and Bar Counting,09A,8,"Deep Pullback If Premise Still Good, Trend Con"
20,9,Pullbacks and Bar Counting,09A,9,50% Pullback Most Important
20,9,Pullbacks and Bar Counting,09A,10,50% Pullback Most Important
20,9,Pullbacks and Bar Counting,09A,11,Pullback Sometimes Falls below Bull Breakout
20,9,Pullbacks and Bar Counting,09A,12,Bar Counting Help Find PB Entries
20,9,Pullbacks and Bar Counting,09A,13,Bar Counting Count Number of Legs in PB
20,9,Pullbacks and Bar Counting,09A,14,PB in Bull Ends Bar Goes above High of Prior E
20,9,Pullbacks and Bar Counting,09A,15,PB in Bear Ends Bar Goes below Low of Prior E
20,9,Pullbacks and Bar Counting,09A,16,Main Points What Is Bar Counting
20,9,Pullbacks and Bar Counting,09A,17,Bar Counting Count Trend Resumption Attempt
20,9,Pullbacks and Bar Counting,09A,18,High 1 Bull Flag Sideways to down in Bull or TR
20,9,Pullbacks and Bar Counting,09A,19,Bar Counting High 1 Might Be 1st of 2 — 3 Legs
20,9,Pullbacks and Bar Counting,09A,20,Bar Counting 2 Leg Down Is High 2
20,9,Pullbacks and Bar Counting,09A,21,Strong Bull Trend Many High 1 and High 2 Buy
20,9,Pullbacks and Bar Counting,09A,22,Strong Bull Trend Raise Stop after Each New F
20,9,Pullbacks and Bar Counting,09A,23,Don't Lose Sight of the Goal Looking for Reasx
20,9,Pullbacks and Bar Counting,09A,24,Bar Counting Many Acceptable Ways to Label tl
20,9,Pullbacks and Bar Counting,09A,25,Bar Counting Look for Bigger Patterns
20,9,Pullbacks and Bar Counting,09A,26,"Bigger PB in Bull Trend or TR Then High 2, 3,"
20,9,Pullbacks and Bar Counting,09A,27,Sideways to up in Bear or TR Signal and Entry
20,9,Pullbacks and Bar Counting,09A,28,"Sideways to up in Bear or TR Sell Low 1, 2, an"
20,9,Pullbacks and Bar Counting,09A,29,Review
21,9,Pullbacks and Bar Counting,09B,1,Main Points
21,9,Pullbacks and Bar Counting,09B,2,Double Top Always Is Low 2
21,9,Pullbacks and Bar Counting,09B,3,Wedge Bottom Always Is High 3
21,9,Pullbacks and Bar Counting,09B,4,DB Bull Flag High 2 or ABC PB
21,9,Pullbacks and Bar Counting,09B,5,DB Bull Flag and DT Bear Flag Rarely Perfect
21,9,Pullbacks and Bar Counting,09B,6,DT Bear Flag Look for Measured Move
21,9,Pullbacks and Bar Counting,09B,7,DT Bear Flag Rally Often Strong
21,9,Pullbacks and Bar Counting,09B,8,Double Bottom Flag or Reversal
21,9,Pullbacks and Bar Counting,09B,9,Double Top Flag or Reversal
21,9,Pullbacks and Bar Counting,09B,10,Flag and Reversal Trade Them the Same Way
21,9,Pullbacks and Bar Counting,09B,11,"DT, but Not yet Clear Bear Trend Call It DT LH"
21,9,Pullbacks and Bar Counting,09B,12,Main Points High 4 and Low 4 Consecutive Rev
21,9,Pullbacks and Bar Counting,09B,13,"Consecutive Bottoms High 4, 5, or 6"
21,9,Pullbacks and Bar Counting,09B,14,Buy Signal Exit If Fails
21,9,Pullbacks and Bar Counting,09B,15,High 4 Often Is High 2 + High 2
21,9,Pullbacks and Bar Counting,09B,16,High 4 Often Is High 2 + High 2
21,9,Pullbacks and Bar Counting,09B,17,Strong Bear Trend Never Look for Bottoms
21,9,Pullbacks and Bar Counting,09B,18,"Consecutive Tops Low 4, 5, or 6"
21,9,Pullbacks and Bar Counting,09B,19,Sell Signal Exit If Fails
21,9,Pullbacks and Bar Counting,09B,20,Low 4 Often Is Low 2 + Low 2
21,9,Pullbacks and Bar Counting,09B,21,Low 4 Often Is Low 2 + Low 2
21,9,Pullbacks and Bar Counting,09B,22,Strong Bull Trends Never Look for Tops
21,9,Pullbacks and Bar Counting,09B,23,Low 4 Usually Low 2 on Higher Time Frame
21,9,Pullbacks and Bar Counting,09B,24,After Each BO Start Count Again
21,9,Pullbacks and Bar Counting,09B,25,Review
22,9,Pullbacks and Bar Counting,09C,1,Main Points
22,9,Pullbacks and Bar Counting,09C,2,If Pullback Keeps Growing May Become Oppo
22,9,Pullbacks and Bar Counting,09C,3,High 3 Wedge Bull Flag Pullback
22,9,Pullbacks and Bar Counting,09C,4,Bull Flag Bear Breakout (below Wedge Bull Flac
22,9,Pullbacks and Bar Counting,09C,5,Bear Flag Bull Breakout
22,9,Pullbacks and Bar Counting,09C,6,Endless PB in Bull Trend New Bear Trend
22,9,Pullbacks and Bar Counting,09C,7,Main Points Higher and Lower Time Frames
22,9,Pullbacks and Bar Counting,09C,8,5 Minute TR Think about Higher Time Frame
22,9,Pullbacks and Bar Counting,09C,9,5 Minute TR Can Be 60 Minute L2 Bear Flag
22,9,Pullbacks and Bar Counting,09C,10,5 Minute L1 Think about Lower Time Frame
22,9,Pullbacks and Bar Counting,09C,11,5 Minute L1 Can Be 1 Minute L2 or L3
22,9,Pullbacks and Bar Counting,09C,12,5 Min High 1 or 2
22,9,Pullbacks and Bar Counting,09C,13,Main Points Countertrend Traders
22,9,Pullbacks and Bar Counting,09C,14,High 2 Strong Buy
22,9,Pullbacks and Bar Counting,09C,15,High 2 Strong Buy
22,9,Pullbacks and Bar Counting,09C,16,High 2 Strong Buy
22,9,Pullbacks and Bar Counting,09C,17,Low 2 Strong Sell
22,9,Pullbacks and Bar Counting,09C,18,Low 2 Strong Sell
22,9,Pullbacks and Bar Counting,09C,19,Exit Shorts If High 2 Triggers in Bull Trend
22,9,Pullbacks and Bar Counting,09C,20,Exit Shorts If High 2 Triggers in Bull Trend
22,9,Pullbacks and Bar Counting,09C,21,Review
23,10,Buying and Selling Pressure,10A,1,Main Points
23,10,Buying and Selling Pressure,10A,2,Signs of Strength Buying and Selling Pressure
23,10,Buying and Selling Pressure,10A,3,Buying and Selling Pressure Increase Chance
23,10,Buying and Selling Pressure,10A,4,Bull Trend Has Buying Pressure
23,10,Buying and Selling Pressure,10A,5,Buying Pressure
23,10,Buying and Selling Pressure,10A,6,Buying Pressure Consecutive Bull Bars
23,10,Buying and Selling Pressure,10A,7,Buying Pressure Strong Bull Bars
23,10,Buying and Selling Pressure,10A,8,Buying Pressure No Pullbacks
23,10,Buying and Selling Pressure,10A,9,Bear Trend Has Selling Pressure
23,10,Buying and Selling Pressure,10A,10,Selling Pressure
23,10,Buying and Selling Pressure,10A,11,Selling Pressure Consecutive Bear Bars
23,10,Buying and Selling Pressure,10A,12,Selling Pressure Strong Bear Bars
23,10,Buying and Selling Pressure,10A,13,Selling Pressure No Pullbacks
23,10,Buying and Selling Pressure,10A,14,Trading Range
23,10,Buying and Selling Pressure,10A,15,Who Owns the Bar
23,10,Buying and Selling Pressure,10A,16,Who Owns the Market
23,10,Buying and Selling Pressure,10A,17,Main Points Gaps
23,10,Buying and Selling Pressure,10A,18,Gaps Traditional Gap Up
23,10,Buying and Selling Pressure,10A,19,Negative Gap Up
23,10,Buying and Selling Pressure,10A,20,Easily Overlooked Gaps (Up)
23,10,Buying and Selling Pressure,10A,21,Traditional Gap Down
23,10,Buying and Selling Pressure,10A,22,Negative Gap Down
23,10,Buying and Selling Pressure,10A,23,Easily Overlooked Gaps (Down)
23,10,Buying and Selling Pressure,10A,24,Review
24,10,Buying and Selling Pressure,10B,1,Main Points
24,10,Buying and Selling Pressure,10B,2,"Trading Range Means Sideways, but Eventually"
24,10,Buying and Selling Pressure,10B,3,Trading Range Watch for Increasing Buying Pre
24,10,Buying and Selling Pressure,10B,4,Trading Range Watch for Increasing Selling Pre
24,10,Buying and Selling Pressure,10B,5,Main Points Channels
24,10,Buying and Selling Pressure,10B,6,Channel Spike and Channel Bull Trend
24,10,Buying and Selling Pressure,10B,7,Selling Pressure in Bull Channel TR Soon
24,10,Buying and Selling Pressure,10B,8,Selling Pressure in Bull Channel Expect TR
24,10,Buying and Selling Pressure,10B,9,Channel Evolved into Trading Range
24,10,Buying and Selling Pressure,10B,10,Selling Pressure in Bull Channel TR Soon
24,10,Buying and Selling Pressure,10B,11,Channel Evolved into Trading Range
24,10,Buying and Selling Pressure,10B,12,Buying Pressure in Bear Trend TR Soon
24,10,Buying and Selling Pressure,10B,13,Buying Pressure in Bear Trend Expect TR
24,10,Buying and Selling Pressure,10B,14,Bear Channel Is Bull Flag
24,10,Buying and Selling Pressure,10B,15,Review
25,11,Gaps,11A,1,Main Points
25,11,Gaps,11A,2,What Is My Definition of a Gap
25,11,Gaps,11A,3,Traditional Gap Space Between Bars
25,11,Gaps,11A,4,Traditional Gap Types
25,11,Gaps,11A,5,Island Tops and Bottoms Reversals
25,11,Gaps,11A,6,Island Tops and Bottoms Reversals
25,11,Gaps,11A,7,Traditional Gap Types
25,11,Gaps,11A,8,"Every Trend Bar BO, Gap, and Climax"
25,11,Gaps,11A,9,Every Gap A Trend Bar
25,11,Gaps,11A,10,Every Trend Bar Is a Gap
25,11,Gaps,11A,11,Bull Breakout Gap Start of Bull Trend
25,11,Gaps,11A,12,Bear Breakout Gap Start of Bear Trend
25,11,Gaps,11A,13,Bull Measuring Gap Look for Measured Move L
25,11,Gaps,11A,14,Bear Measuring Gap Look for Measured Move
25,11,Gaps,11A,15,Exhaustion Gap Big Trend Bar Late in Trend
25,11,Gaps,11A,16,Gap Middle or End of Trend
25,11,Gaps,11A,17,Review
26,11,Gaps,11B,1,Main Points
26,11,Gaps,11B,2,MAG Moving Average Gap Bar in Bull Trend
26,11,Gaps,11B,3,MAG Bars in Bull Bears Getting Strong
26,11,Gaps,11B,4,MAG in Bull Often Leads to Final Bull Leg
26,11,Gaps,11B,5,MAG Moving Average Gap Bar in Bear Trend
26,11,Gaps,11B,6,MAG Bars in Bear Bulls Getting Strong
26,11,Gaps,11B,7,Main Points Exhaustion Gap
26,11,Gaps,11B,8,Gap Late in Bull Trend Possible Bull Exhaustio!
26,11,Gaps,11B,9,Bull Exhaustion Gap Big Bull Bar at End of Rall
26,11,Gaps,11B,10,Bull Exhaustion Gap Often Biggest Bull Bar in z
26,11,Gaps,11B,11,Bull Exhaustion Gap Buy Climax
26,11,Gaps,11B,12,Bull Exhaustion Gap Sometimes 3 or More Bull
26,11,Gaps,11B,13,Bull Exhaustion Gap Diagnosed after Gap Clos
26,11,Gaps,11B,14,Bear Exhaustion Gap Often Biggest Bear Bar ir
26,11,Gaps,11B,15,Bear Exhaustion Gap 1' Target Is Top of Sell C
26,11,Gaps,11B,16,"Bear Exhaustion Gap If Big Bar, Possible 2 Le"
26,11,Gaps,11B,17,Exhaustion Can Just Be End of Selling Instead
26,11,Gaps,11B,18,Bear Exhaustion Gap Several Gaps to Watch
26,11,Gaps,11B,19,Bear Exhaustion Gap Diagnosed after Gap Clo
26,11,Gaps,11B,20,Review
27,11,Gaps,11C,1,Main Points
27,11,Gaps,11C,2,Gaps Are Common Every Trend Bar
27,11,Gaps,11C,3,Micro Gap Look at High and Low of Bar before
27,11,Gaps,11C,4,If Micro Gap Stays Open Trend Is Stronger
27,11,Gaps,11C,5,If Micro Gaps Close Trend Getting Weaker
27,11,Gaps,11C,6,Main Points Gap Open Bars
27,11,Gaps,11C,7,Gap Open Bar after Bull Bar Opens above or below Close
27,11,Gaps,11C,8,Gap Open Bar after Bear Bar Opens below or above Close
27,11,Gaps,11C,9,Gap Open Bars Buy The Close Bull Trend
27,11,Gaps,11C,10,Gap Open Bars Sell The Close Bear Trend
27,11,Gaps,11C,11,Gap Open Bars Predictive Power
27,11,Gaps,11C,12,Main Points Gaps Mean Strength
27,11,Gaps,11C,13,Gap Is Sign of Strength Low of Bar Stays abov
27,11,Gaps,11C,14,Gap Between BO Point and Pullback
27,11,Gaps,11C,15,Gap Often Profit Taking at Measured Move
27,11,Gaps,11C,16,Gap after 20 Bars Still Can Be Measuring Gap
27,11,Gaps,11C,17,Measured Move Often Several Choices for Botte
27,11,Gaps,11C,18,Measured Move Target Bulls and Bears Sell
27,11,Gaps,11C,19,Main Points Body Gap (Negative Gap)
27,11,Gaps,11C,20,"Body Gaps Tails Overlap, but Not Bodies"
27,11,Gaps,11C,21,"Body Gap Bars Overlap, but Bodies Do Not"
27,11,Gaps,11C,22,Small PB Bull Trend Gaps and Body Gaps
27,11,Gaps,11C,23,Review
28,11,Gaps,11D,1,Main Points
28,11,Gaps,11D,2,Gap Can Lead to Big Move
28,11,Gaps,11D,3,Important Gap Easily Overlooked
28,11,Gaps,11D,4,Gap Can Be Sell Vacuum down to Support
28,11,Gaps,11D,5,Late Gap Can Still Lead to Measured Move
28,11,Gaps,11D,6,Bear Gap That Stays Open Expect Lower Price
28,11,Gaps,11D,7,Gap Always Easy to Deny Possible Measured M
28,11,Gaps,11D,8,Series of Gaps Only Trade with Trend
28,11,Gaps,11D,9,Main Points Stairs
28,11,Gaps,11D,10,Stairs When Gaps Close Late in Trend
28,11,Gaps,11D,11,When Gaps Close Trading Range Soon
28,11,Gaps,11D,12,Strong Bull Reversal Needs Follow-Through Bt
28,11,Gaps,11D,13,Bear Stairs Bulls Will Scalp
28,11,Gaps,11D,14,Bear Stairs Watch for TR or Bull Trend
28,11,Gaps,11D,15,Review
29,12,Market Cycle,12A,1,Main Points
29,12,Market Cycle,12A,2,Every Bull Chart - 1 or More of These 4 Patterns
29,12,Market Cycle,12A,3,"Bull Breakout No Pullbacks, Only Buy"
29,12,Market Cycle,12A,4,"Tight Bull Channel - BO on Higher Time Frame, Onl"
29,12,Market Cycle,12A,5,"Broad Bull Channel - Mostly Buy, but Bears Can Sc -"
29,12,Market Cycle,12A,6,Trading Range - Bulls and Bears Scalp
29,12,Market Cycle,12A,7,Every Bear Chart - 1 or More of These 4 Patterns
29,12,Market Cycle,12A,8,"Bear Breakout No Pullbacks, Only Sell"
29,12,Market Cycle,12A,9,"Tight Bear Channel - BO on Higher Time Frame, On"
29,12,Market Cycle,12A,10,"Broad Bear Channel - Mostly Sell, but Bulls Can Scé"
29,12,Market Cycle,12A,11,Trading Range - Bulls and Bears Scalp
29,12,Market Cycle,12A,12,Market In Never Ending Cycle
29,12,Market Cycle,12A,13,Trend - Begins with Breakout
29,12,Market Cycle,12A,14,Main Points Pullback Is Start of Channel
29,12,Market Cycle,12A,15,Pullback Start of Channel
29,12,Market Cycle,12A,16,"Pullback Leads to Channel, Then TR"
29,12,Market Cycle,12A,17,"Momentum Bulls - Buy High, Expecting Higher"
29,12,Market Cycle,12A,18,Value Bulls Buy Low (Pullbacks) to Reduce Ris}
29,12,Market Cycle,12A,19,Main Points Channel Becomes Trading Range
29,12,Market Cycle,12A,20,Channel - Evolves into Trading Range
29,12,Market Cycle,12A,21,Trend - Begins with Breakout
29,12,Market Cycle,12A,22,Pullback Start of Channel
29,12,Market Cycle,12A,23,"Pullback Leads to Channel, Then TR"
29,12,Market Cycle,12A,24,"Momentum Bears Sell Low, Expecting Lower"
29,12,Market Cycle,12A,25,Value Bears Sell High (Pullbacks) to Reduce Ris
29,12,Market Cycle,12A,26,Channel - Evolves into Trading Range
29,12,Market Cycle,12A,27,Review
30,12,Market Cycle,12B,1,Main Points
30,12,Market Cycle,12B,2,Market Cycle - Always Trend or TR
30,12,Market Cycle,12B,3,Market Cycle - Always Trend or TR
30,12,Market Cycle,12B,4,Market Cycle - Always Trend or TR
30,12,Market Cycle,12B,5,"Small Trading Ranges Pullback, Trend Usually"
30,12,Market Cycle,12B,6,Pullback - TR on Smaller Time Frame
